00000006	2012	9	8	10.60347372	A	
00000006	2012	9	9	8.531625508	A	
00000006	2012	9	10	7.1971948	A	
00000006	2012	9	11	6.444439016	A	
00000006	2012	9	12	5.647361234	A	
00000006	2012	9	13	4.983762432	A	
00000006	2012	9	14	4.487038004	A	
00000006	2012	9	15	4.1590347	A	
00000006	2012	9	16	3.861707964	A	
00000006	2012	9	17	4.07644394	A	
00000006	2012	9	18	13.02338298	A	
00000006	2012	9	19	16.97476092	A	
00000006	2012	9	20	13.73484339	A	
00000006	2012	9	21	10.30614698	A	
00000006	2012	9	22	7.837863124	A	
00000006	2012	9	23	6.531749248	A	
00000006	2012	9	24	5.484026464	A	
00000006	2012	9	25	4.724191472	A	
00000006	2012	9	26	4.308877936	A	
00000006	2012	9	27	4.000932388	A	
00000006	2012	9	28	3.855808624	A	
00000006	2012	9	29	3.88176572	A	
00000006	2012	9	30	4.363151864	A	
00000006	2012	10	1	8.557582604	A	
00000006	2012	10	2	13.84221138	A	
00000006	2012	10	3	11.39870475	A	
00000006	2012	10	4	9.882574368	A	
00000006	2012	10	5	8.379422536	A	
00000006	2012	10	6	7.836683256	A	
00000006	2012	10	7	6.541188192	A	
00000006	2012	10	8	5.82264858	A	
00000006	2012	10	9			
00000006	2012	10	10			
00000006	2012	10	11			
00000006	2012	10	12			
00000006	2012	10	13			
00000006	2012	10	14			
00000006	2012	10	15			
00000006	2012	10	16			
00000006	2012	10	17			
00000006	2012	10	18			
00000006	2012	10	19			
00000006	2012	10	20			
00000006	2012	10	21			
00000006	2012	10	22			
00000006	2012	10	23			
00000006	2012	10	24	3.552582548	A	
00000006	2012	10	25	3.503028092	A	
00000006	2012	10	26	3.485330072	A	
00000006	2012	10	27	3.40391918	A	
00000006	2012	10	28	3.239917528	A	
00000006	2012	10	29	3.146707956	A	
00000006	2012	10	30	2.982234357	A	
00000006	2012	10	31	2.935470545	A	
00000006	2012	11	1	2.964649194	A	
00000006	2012	11	2	2.923712904	A	
00000006	2012	11	3	2.942590792	A	
00000006	2012	11	4	2.959108944	A	
00000006	2012	11	5	2.965008284	A	
00000006	2012	11	6	3.018102344	A	
00000006	2012	11	7	3.12075086	A	
00000006	2012	11	8	3.131369672	A	
00000006	2012	11	9	3.125470332	A	
00000006	2012	11	10	3.177384524	A	
00000006	2012	11	11	3.074223022	A	
00000006	2012	11	12	3.098333368	A	
00000006	2012	11	13	3.460552844	A	
00000006	2012	11	14	3.865247568	A	
00000006	2012	11	15	4.379670016	A	
00000006	2012	11	16	4.256963744	A	
00000006	2012	11	17	4.042227768	A	
00000006	2012	11	18	3.792095752	A	
00000006	2012	11	19	3.6870875	A	
00000006	2012	11	20	3.727203012	A	
00000006	2012	11	21	3.703605652	A	
00000006	2012	11	22	3.659950536	A	
00000006	2012	11	23	3.600957136	A	
00000006	2012	11	24	3.513646904	A	
00000006	2012	11	25	3.4806106	A	
00000006	2012	11	26	3.478250864	A	
00000006	2012	11	27	4.662838336	A	
00000006	2012	11	28	7.52755784	A	
00000006	2012	11	29	7.15000008	A	
00000006	2012	11	30	6.6662542	A	
00000006	2012	12	1	5.8403466	A	
00000006	2012	12	2	5.21501656	A	
00000006	2012	12	3	4.848077612	A	
00000006	2012	12	4			
00000006	2012	12	5			
00000006	2012	12	6	4.29471952	A	
00000006	2012	12	7	4.2475248	A	
00000006	2012	12	8	4.275841632	A	
00000006	2012	12	9	4.357252524	A	
00000006	2012	12	10	4.533052856	A	
00000006	2012	12	11	4.895272332	A	
